90,11,90,12
26,15,27,15
17,67,18,67
91,20,91,21
27,16,28,16
18,68,18,67
66,65,65,65
82,64,81,64
92,21,92,22
28,17,29,17
19,69,19,68
67,64,66,64
83,65,82,65
93,22,93,23
29,18,29,17
20,70,20,69
68,67,67,67
84,66,83,66
74,11,75,11
90,10,90,11
26,14,27,14
75,10,76,10
91,11,91,12
27,15,28,15
18,67,18,66
92,20,92,21
28,16,29,16
19,68,19,67
67,65,66,65
83,64,82,64
94,22,94,23
30,18,30,17
21,70,21,69
69,67,68,67
85,66,84,66
93,21,93,22
29,17,30,17
20,69,20,68
68,64,67,64
84,65,83,65
22,7,23,7
74,6,75,6
90,7,90,8
26,3,27,3
74,8,75,8
90,9,90,10
26,13,27,13
75,11,76,11
91,10,91,11
27,14,28,14
18,66,18,65
76,10,77,10
92,11,92,12
28,15,29,15
19,67,19,66
31,18,31,17
22,70,22,69
70,67,69,67
86,66,85,66
93,20,93,21
29,16,30,16
20,68,20,67
68,65,67,65
84,64,83,64
94,21,94,22
30,17,30,16
21,69,21,68
69,64,68,64
85,65,84,65
54,10,55,10
6,9,7,9
22,8,23,8
13,60,12,60
61,63,61,64
93,57,93,58
45,62,45,61
23,7,24,7
75,6,76,6
91,7,91,8
27,3,28,3
74,9,75,9
90,8,90,9
26,12,27,12
75,8,76,8
91,9,91,10
27,13,28,13
18,65,18,64
76,11,77,11
92,10,92,11
28,14,29,14
19,66,19,65
32,18,32,17
77,10,78,10
93,11,93,12
29,15,30,15
20,67,20,66
31,17,31,16
22,69,22,68
70,64,69,64
86,65,85,65
63,8,64,8
31,10,32,10
16,8,17,8
32,11,33,11
7,60,7,59
39,62,40,62
62,10,63,10
94,12,94,13
14,9,15,9
30,8,31,8
21,60,20,60
37,63,38,63
31,7,32,7
6,58,6,57
70,62,69,62
86,63,85,63
38,56,39,56
33,5,34,5
8,58,8,57
72,62,71,62
88,63,87,63
40,56,40,57
67,8,68,8
83,9,84,9
35,14,35,13
18,7,19,7
34,4,34,5
9,57,9,56
41,59,42,59
63,11,64,11
15,8,16,8
31,9,32,9
6,60,6,59
38,62,39,62
65,10,66,10
81,11,82,11
33,12,34,12
16,9,17,9
32,10,33,10
7,59,7,58
71,63,70,63
87,62,86,62
39,57,40,57
66,11,67,11
82,10,83,10
34,13,34,12
25,67,24,67
57,65,57,66
89,71,88,71
49,10,50,10
17,8,18,8
33,11,34,11
8,60,8,59
40,62,41,62
63,10,64,10
15,9,16,9
31,8,32,8
6,61,6,60
38,63,39,63
37,16,37,15
28,68,27,68
12,69,13,69
60,70,60,71
76,65,75,65
62,6,63,6
30,4,31,4
68,8,69,8
84,9,85,9
36,14,36,13
19,7,20,7
35,4,35,5
34,5,35,5
9,58,9,57
73,62,72,62
89,63,88,63
41,56,41,57
16,10,17,10
32,9,33,9
7,62,7,61
39,60,40,60
66,10,67,10
82,11,83,11
34,12,35,12
49,11,50,11
17,9,18,9
33,10,34,10
8,59,8,58
72,63,71,63
88,62,87,62
40,57,41,57
67,11,68,11
83,10,84,10
35,13,35,12
26,67,25,67
58,65,58,66
90,71,89,71
76,6,77,6
92,7,92,8
28,3,29,3
50,10,51,10
18,8,19,8
34,11,35,11
9,60,9,59
57,63,57,64
41,62,41,61
32,8,33,8
7,61,7,60
39,63,40,63
94,31,93,31
78,30,77,30
14,26,13,26
37,3,37,4
12,52,12,51
92,49,92,50
76,48,77,48
28,53,29,53
76,9,77,9
92,8,92,9
28,12,29,12
19,64,19,63
69,8,70,8
85,9,86,9
37,14,37,13
20,7,21,7
36,4,36,5
68,9,69,9
84,8,85,8
36,15,36,14
35,5,35,6
32,7,33,7
7,56,7,55
39,58,40,58
49,8,50,8
17,10,18,10
33,9,34,9
8,62,8,61
40,60,41,60
67,10,68,10
83,11,84,11
35,12,35,11
50,11,51,11
18,9,19,9
34,10,35,10
9,59,9,58
73,63,72,63
89,62,88,62
41,57,41,58
68,11,69,11
84,10,85,10
36,13,36,12
27,67,26,67
59,65,59,66
91,71,90,71
77,6,78,6
93,7,93,8
29,3,30,3
51,10,52,10
19,8,20,8
35,11,36,11
10,60,9,60
58,63,58,64
42,62,42,61
32,6,33,6
7,55,7,54
71,51,72,51
39,53,39,54
23,54,24,54
49,9,50,9
33,8,34,8
8,61,8,60
40,63,40,62
21,7,22,7
37,4,37,5
92,31,91,31
76,30,75,30
12,26,11,26
35,3,35,4
10,52,10,51
90,49,90,50
74,48,75,48
26,53,27,53
69,9,70,9
85,8,86,8
37,15,37,14
36,5,36,6
33,7,34,7
8,56,8,55
40,58,41,58
50,8,51,8
18,10,19,10
34,9,35,9
9,62,9,61
41,60,42,60
55,9,56,9
7,10,8,10
39,8,40,8
14,61,13,61
62,62,62,63
46,63,46,62
55,11,56,11
7,8,8,8
23,9,24,9
39,10,40,10
14,59,13,59
78,63,77,63
46,57,46,56
56,9,57,9
8,10,9,10
40,8,41,8
15,61,14,61
63,62,63,63
47,63,47,62
56,11,57,11
8,8,9,8
40,10,41,10
24,9,25,9
15,59,14,59
79,63,78,63
47,57,47,56
57,9,58,9
9,10,10,10
41,8,42,8
57,11,58,11
9,8,10,8
41,10,42,10
25,9,26,9
16,61,15,61
48,63,48,62
59,9,60,9
91,15,91,16
11,10,12,10
43,8,44,8
27,11,28,11
18,63,18,62
50,61,50,60
58,11,59,11
90,13,90,14
10,8,11,8
42,10,43,10
26,9,27,9
17,61,16,61
49,63,49,62
56,6,57,6
40,7,41,7
31,16,31,15
22,68,21,68
70,65,69,65
86,64,85,64
57,8,58,8
9,11,9,10
41,9,42,9
25,10,26,10
16,62,15,62
48,60,48,59
60,8,61,8
92,14,92,15
44,9,44,8
28,10,29,10
19,62,18,62
34,16,34,15
25,68,24,68
57,70,57,71
73,65,72,65
89,64,88,64
59,6,60,6
43,7,43,8
27,4,28,4
35,16,35,15
26,68,25,68
10,69,11,69
58,70,58,71
74,65,73,65
90,64,89,64
60,6,61,6
44,7,44,8
28,4,29,4
59,11,60,11
91,13,91,14
11,8,12,8
43,10,43,9
27,9,28,9
18,61,17,61
50,63,50,62
57,6,58,6
41,7,42,7
32,16,32,15
23,68,22,68
71,65,70,65
87,64,86,64
58,8,59,8
90,14,90,15
42,9,43,9
26,10,27,10
17,62,16,62
49,60,49,59
60,9,61,9
92,15,92,16
12,10,13,10
44,8,44,9
28,11,29,11
19,63,18,63
58,6,59,6
26,4,27,4
42,7,43,7
33,16,33,15
24,68,23,68
72,65,71,65
88,64,87,64
59,8,60,8
91,14,91,15
43,9,44,9
27,10,28,10
18,62,17,62
50,60,50,59
60,11,61,11
92,13,92,14
12,8,13,8
44,10,44,9
28,9,29,9
19,61,18,61
58,9,59,9
90,15,90,16
10,10,11,10
42,8,43,8
26,11,27,11
56,8,57,8
8,11,8,10
24,10,25,10
40,9,41,9
15,62,14,62
47,60,47,59
55,6,56,6
39,7,40,7
94,20,94,21
30,16,31,16
21,68,21,67
69,65,68,65
85,64,84,64
54,11,55,11
6,8,7,8
22,9,23,9
38,10,39,10
13,59,12,59
77,63,76,63
93,62,93,63
45,57,45,56
55,8,56,8
7,11,8,11
23,10,24,10
39,9,40,9
14,62,13,62
46,60,46,59
54,6,55,6
38,7,39,7
53,11,54,11
21,9,22,9
37,10,38,10
12,59,11,59
76,63,75,63
54,8,55,8
6,11,7,11
22,10,23,10
38,9,39,9
13,62,12,62
93,59,93,60
45,60,45,59
94,27,94,28
78,26,77,26
14,30,14,29
30,31,30,32
62,29,61,29
53,6,54,6
37,7,38,7
69,10,70,10
85,11,86,11
37,12,37,11
52,11,53,11
20,9,21,9
36,10,37,10
11,59,10,59
75,63,74,63
50,6,51,6
34,7,35,7
9,56,9,55
41,58,42,58
51,8,52,8
19,10,20,10
35,9,36,9
10,62,10,61
42,60,43,60
51,7,52,7
35,6,36,6
52,9,53,9
36,8,37,8
11,61,10,61
59,62,59,63
43,63,43,62
93,31,92,31
77,30,76,30
13,26,12,26
36,3,36,4
11,52,11,51
91,49,91,50
75,48,76,48
27,53,28,53
75,9,76,9
91,8,91,9
27,12,28,12
18,64,18,63
37,5,37,6
53,8,54,8
21,10,22,10
37,9,38,9
12,62,11,62
44,60,44,59
52,6,53,6
36,7,37,7
68,10,69,10
84,11,85,11
36,12,36,11
51,11,52,11
19,9,20,9
35,10,36,10
10,59,9,59
74,63,73,63
90,62,89,62
54,9,55,9
6,10,7,10
38,8,39,8
13,61,12,61
61,62,61,63
93,56,93,57
45,63,45,62
94,24,94,25
14,29,14,28
46,31,45,31
62,30,61,30
53,7,54,7
37,6,37,7
50,7,51,7
34,6,35,6
9,55,9,54
73,51,74,51
41,53,41,54
25,54,26,54
51,9,52,9
35,8,36,8
10,61,10,60
58,62,58,63
42,63,42,62
53,10,54,10
21,8,22,8
37,11,37,10
12,60,11,60
60,63,60,64
44,62,44,61
53,9,54,9
37,8,38,8
12,61,11,61
60,62,60,63
44,63,44,62
52,7,53,7
36,6,36,7
49,7,50,7
33,6,34,6
8,55,8,54
72,51,73,51
40,53,40,54
24,54,25,54
50,9,51,9
34,8,35,8
9,61,9,60
57,62,57,63
41,63,41,62
52,8,53,8
20,10,21,10
36,9,37,9
11,62,11,61
43,60,43,59
51,6,52,6
35,7,36,7
69,11,70,11
85,10,86,10
37,13,37,12
28,67,27,67
60,65,60,66
92,71,91,71
78,6,79,6
94,7,94,8
30,3,31,3
52,10,53,10
20,8,21,8
36,11,36,10
11,60,10,60
59,63,59,64
43,62,43,61
62,11,63,11
94,13,94,14
14,8,15,8
30,9,31,9
21,61,20,61
37,62,38,62
17,7,18,7
33,4,34,4
8,57,8,56
40,59,41,59
91,31,90,31
11,26,11,25
75,30,74,30
34,3,34,4
9,52,9,51
73,48,74,48
41,54,41,55
25,53,26,53
32,5,33,5
7,58,7,57
71,62,70,62
87,63,86,63
39,56,40,56
15,7,16,7
31,6,32,6
6,59,6,58
70,63,69,63
86,62,85,62
38,57,39,57
30,7,31,7
21,59,20,59
69,62,68,62
85,63,84,63
37,17,37,16
28,71,27,71
12,70,13,70
60,69,60,70
76,66,75,66
92,67,91,67
61,10,62,10
93,12,93,13
13,9,14,9
29,8,30,8
20,60,19,60
65,11,66,11
81,10,82,10
33,13,34,13
24,67,23,67
88,71,88,70
66,8,67,8
82,9,83,9
34,14,34,13
64,10,65,10
80,11,81,11
32,12,33,12
67,9,68,9
83,8,84,8
35,15,35,14
63,9,64,9
15,10,16,10
31,11,32,11
6,62,6,61
38,60,39,60
36,16,36,15
11,69,12,69
27,68,26,68
59,70,59,71
75,65,74,65
61,6,62,6
29,4,30,4
62,8,63,8
94,14,94,15
30,10,31,10
21,62,20,62
37,61,38,61
61,11,62,11
93,13,93,14
13,8,14,8
29,9,30,9
20,61,19,61
90,31,89,31
10,26,10,25
74,30,73,30
33,3,33,4
8,52,8,51
72,48,73,48
40,54,40,55
24,53,25,53
16,7,17,7
32,4,33,4
7,57,7,56
39,59,40,59
63,7,64,7
31,5,32,5
6,56,6,55
38,58,39,58
14,7,15,7
30,6,31,6
29,7,30,7
20,59,19,59
68,62,67,62
84,63,83,63
36,17,36,16
27,71,26,71
11,70,12,70
59,69,59,70
75,66,74,66
91,67,90,67
60,10,61,10
92,12,92,13
12,9,13,9
28,8,29,8
19,60,18,60
65,8,66,8
81,9,82,9
33,14,33,13
64,11,65,11
80,10,81,10
32,13,33,13
23,67,22,67
87,71,87,70
66,9,67,9
82,8,83,8
34,15,34,14
79,9,80,9
31,12,32,12
62,9,63,9
94,15,94,16
14,10,15,10
30,11,31,11
21,63,20,63
37,60,38,60
61,8,62,8
93,14,93,15
29,10,30,10
20,62,19,62
37,18,37,17
12,67,13,67
60,64,60,65
92,70,91,70
89,31,88,31
9,26,9,25
73,30,72,30
32,3,33,3
7,52,7,51
71,48,72,48
39,54,39,55
23,53,24,53
63,6,64,6
31,4,32,4
6,57,6,56
38,59,39,59
62,7,63,7
30,5,31,5
13,7,14,7
29,6,30,6
28,7,29,7
19,59,18,59
67,62,67,63
83,63,82,63
35,17,35,16
59,10,60,10
91,12,91,13
11,9,12,9
27,8,28,8
18,60,17,60
50,62,50,61
64,8,65,8
80,9,81,9
32,14,33,14
65,9,66,9
81,8,82,8
33,15,33,14
79,8,80,8
31,13,32,13
78,9,79,9
94,8,94,9
30,12,31,12
21,64,20,64
85,68,85,67
61,9,62,9
93,15,93,16
13,10,14,10
29,11,30,11
20,63,19,63
36,18,36,17
11,67,12,67
59,64,59,65
91,70,90,70
79,6,80,6
31,3,32,3
6,54,6,53
70,50,71,50
38,52,38,53
22,55,23,55
61,7,62,7
29,5,30,5
12,7,13,7
28,6,29,6
27,7,28,7
18,59,17,59
66,62,66,63
82,63,81,63
50,57,50,56
34,17,34,16
25,71,24,71
57,69,57,70
73,66,72,66
89,67,88,67
58,10,59,10
90,12,90,13
10,9,11,9
26,8,27,8
17,60,16,60
49,62,49,61
64,9,65,9
80,8,81,8
32,15,32,14
79,11,80,11
31,14,32,14
78,8,79,8
94,9,94,10
30,13,31,13
21,65,20,65
85,69,85,68
77,9,78,9
93,8,93,9
29,12,30,12
20,64,19,64
35,18,35,17
10,67,11,67
58,64,58,65
90,70,89,70
60,7,61,7
28,5,29,5
11,7,12,7
27,6,28,6
26,7,27,7
17,59,16,59
65,62,65,63
81,63,80,63
49,57,49,56
33,17,33,16
24,71,24,70
72,66,71,66
88,67,87,67
57,10,58,10
9,9,10,9
25,8,26,8
16,60,15,60
48,62,48,61
79,10,80,10
31,15,32,15
22,67,21,67
86,71,86,70
78,11,79,11
94,10,94,11
30,14,31,14
21,66,21,65
85,70,85,69
77,8,78,8
93,9,93,10
29,13,30,13
20,65,20,64
34,18,34,17
59,7,60,7
27,5,28,5
10,7,11,7
26,6,27,6
25,7,26,7
16,59,15,59
64,62,64,63
80,63,79,63
48,57,48,56
32,17,32,16
23,71,23,70
71,66,70,66
87,67,86,67
56,10,57,10
8,9,9,9
24,8,25,8
15,60,14,60
63,63,63,64
47,62,47,61
78,10,79,10
94,11,94,12
30,15,31,15
21,67,21,66
85,71,85,70
77,11,78,11
93,10,93,11
29,14,30,14
20,66,20,65
33,18,33,17
76,8,77,8
92,9,92,10
28,13,29,13
19,65,19,64
58,7,59,7
26,5,27,5
24,7,25,7
55,10,56,10
7,9,8,9
23,8,24,8
14,60,13,60
62,63,62,64
46,62,46,61
79,26,78,26
15,30,15,29
31,31,31,32
63,29,62,29
94,26,94,27
78,27,77,27
14,31,14,30
30,30,30,31
62,28,61,28
17,29,16,29
33,30,33,31
80,26,79,26
16,30,16,29
64,27,63,27
79,27,78,27
15,31,15,30
31,30,31,31
63,28,62,28
14,32,14,31
30,33,30,34
46,34,45,34
81,26,80,26
17,30,17,29
65,27,64,27
80,27,79,27
16,31,16,30
64,26,63,26
15,32,15,31
31,33,31,34
47,34,46,34
14,33,14,32
30,32,30,33
46,35,45,35
81,27,80,27
17,31,17,30
65,26,64,26
16,32,16,31
32,35,31,35
15,33,15,32
31,32,31,33
47,35,46,35
14,34,14,33
78,38,79,38
30,35,30,36
46,32,45,32
17,32,17,31
33,35,32,35
16,33,16,32
32,34,31,34
15,34,15,33
79,38,80,38
31,35,30,35
47,32,46,32
14,35,14,34
78,39,79,39
30,34,30,35
46,33,45,33
17,33,17,32
33,34,32,34
16,34,16,33
80,38,81,38
64,39,65,39
32,33,32,34
15,35,15,34
79,39,80,39
31,34,31,35
47,33,46,33
13,35,14,35
93,38,93,39
77,39,78,39
29,34,29,35
45,33,44,33
94,33,93,33
14,36,14,35
62,39,63,39
30,37,30,38
17,34,17,33
81,38,82,38
65,39,66,39
33,33,32,33
16,35,16,34
80,39,81,39
64,38,65,38
32,32,32,33
15,36,15,35
63,39,64,39
93,33,92,33
13,36,13,35
61,39,62,39
29,37,29,38
45,38,44,38
12,35,13,35
92,38,92,39
28,34,28,35
44,33,43,33
94,32,93,32
14,37,14,36
62,38,63,38
30,36,30,37
46,39,45,39
17,35,17,34
81,39,82,39
65,38,66,38
33,32,33,33
16,36,16,35
15,37,15,36
63,38,64,38
47,39,46,39
92,33,91,33
12,36,13,36
28,37,28,38
44,38,43,38
93,32,92,32
13,37,13,36
61,38,62,38
29,36,29,37
45,39,44,39
11,35,12,35
91,38,91,39
27,34,27,35
43,33,42,33
94,35,93,35
14,38,14,37
30,39,29,39
81,32,81,31
17,36,17,35
16,37,16,36
48,39,47,39
15,38,15,37
92,32,91,32
12,37,12,36
28,36,28,37
44,39,44,38
91,33,90,33
11,36,12,36
27,37,27,38
43,38,43,37
93,35,92,35
13,38,13,37
29,39,28,39
45,36,44,36
10,35,11,35
90,38,90,39
74,39,74,40
26,34,26,35
42,33,41,33
58,32,57,32
81,33,81,32
17,37,17,36
49,39,48,39
16,38,16,37
91,32,90,32
11,37,12,37
27,36,27,37
43,39,43,38
92,35,91,35
12,38,12,37
28,39,28,40
44,36,43,36
90,33,89,33
10,36,11,36
26,37,26,38
42,38,42,37
9,35,10,35
89,38,89,39
73,39,73,40
25,34,25,35
41,33,40,33
57,32,56,32
81,34,81,33
17,38,17,37
91,35,90,35
11,38,11,37
27,39,27,40
43,36,42,36
90,32,89,32
10,37,11,37
26,36,26,37
42,39,42,38
89,33,88,33
9,36,10,36
25,37,25,38
41,38,41,37
8,35,9,35
88,38,88,39
72,39,72,40
40,33,39,33
56,32,55,32
90,35,89,35
10,38,11,38
26,39,26,40
42,36,41,36
89,32,88,32
9,37,10,37
25,36,25,37
41,39,41,38
88,33,87,33
8,36,9,36
7,35,8,35
87,38,87,39
71,39,71,40
39,33,38,33
55,32,55,33
89,35,88,35
9,38,10,38
25,39,25,40
41,36,41,35
88,32,87,32
8,37,9,37
87,33,86,33
7,36,8,36
6,35,7,35
86,38,86,39
70,39,70,40
38,33,37,33
54,32,54,33
88,35,87,35
8,38,9,38
24,39,24,40
89,34,88,34
9,39,9,38
25,38,25,39
41,37,41,36
87,32,86,32
7,37,8,37
86,33,85,33
6,36,7,36
88,34,87,34
8,39,8,38
24,38,24,39
87,35,86,35
7,38,8,38
23,39,23,40
9,40,9,39
73,44,73,45
57,43,58,43
25,41,25,42
41,42,41,41
86,32,85,32
6,37,7,37
87,34,86,34
7,39,8,39
23,38,23,39
8,40,8,39
72,44,72,45
24,41,24,42
86,35,85,35
6,38,7,38
22,39,22,40
9,41,9,40
73,45,73,46
57,42,58,42
25,40,25,41
7,40,7,39
71,44,72,44
23,41,23,42
86,34,85,34
6,39,7,39
22,38,22,39
8,41,8,40
72,45,73,45
24,40,24,41
9,42,9,41
73,46,74,46
25,43,25,44
41,40,41,39
6,40,7,40
70,44,71,44
22,41,22,42
7,41,7,40
71,45,72,45
23,40,23,41
8,42,8,41
72,46,73,46
24,43,24,44
9,43,9,42
73,47,74,47
25,42,25,43
41,41,41,40
6,41,6,40
70,45,71,45
22,40,22,41
7,42,7,41
71,46,72,46
23,43,23,44
8,43,8,42
72,47,73,47
24,42,24,43
9,44,9,43
89,41,89,42
73,40,73,41
57,47,58,47
25,45,25,46
6,42,6,41
70,46,71,46
22,43,22,44
7,43,7,42
71,47,72,47
23,42,23,43
8,44,8,43
88,41,89,41
72,40,72,41
56,47,57,47
24,45,24,46
9,45,9,44
89,40,89,41
73,41,73,42
57,46,58,46
25,44,25,45
6,43,6,42
70,47,71,47
22,42,22,43
7,44,7,43
87,41,88,41
71,40,71,41
55,47,56,47
23,45,23,46
8,45,8,44
88,40,88,41
72,41,72,42
56,46,57,46
24,44,24,45
9,46,9,45
89,43,90,43
73,42,73,43
57,45,58,45
25,47,25,48
6,44,6,43
86,41,87,41
70,40,70,41
54,47,55,47
22,45,22,46
7,45,7,44
87,40,88,40
71,41,71,42
55,46,56,46
23,44,23,45
8,46,8,45
88,43,89,43
72,42,72,43
24,47,24,48
9,47,9,46
89,42,90,42
73,43,73,44
57,44,58,44
25,46,25,47
6,45,6,44
86,40,87,40
70,41,70,42
54,46,55,46
22,44,22,45
7,46,7,45
87,43,88,43
71,42,71,43
23,47,23,48
8,47,8,46
88,42,89,42
72,43,72,44
24,46,24,47
9,48,9,47
57,51,58,51
41,50,41,51
25,49,25,50
10,47,9,47
90,42,90,43
74,43,74,44
58,44,59,44
6,46,6,45
86,43,87,43
70,42,70,43
22,47,23,47
7,47,7,46
87,42,88,42
71,43,71,44
23,46,23,47
8,48,8,47
56,51,57,51
40,50,40,51
24,49,25,49
10,48,9,48
90,53,91,53
58,51,58,50
9,49,9,48
57,50,58,50
41,51,41,52
25,48,25,49
11,47,10,47
91,42,91,43
59,44,60,44
6,47,6,46
86,42,87,42
70,43,71,43
22,46,22,47
7,48,7,47
55,51,56,51
39,50,39,51
23,49,24,49
8,49,8,48
56,50,57,50
40,51,40,52
24,48,24,49
10,49,10,48
90,52,91,52
58,50,59,50
11,48,10,48
91,53,92,53
59,51,59,50
9,50,9,49
57,49,58,49
25,51,26,51
12,47,11,47
92,42,92,43
60,44,61,44
6,48,6,47
54,51,55,51
38,50,38,51
22,49,23,49
7,49,7,48
55,50,56,50
39,51,39,52
23,48,24,48
8,50,8,49
56,49,57,49
24,51,25,51
11,49,10,49
91,52,92,52
59,50,59,49
10,50,10,49
58,49,59,49
26,51,27,51
12,48,11,48
92,53,93,53
60,51,60,50
9,51,9,50
57,48,58,48
25,50,26,50
13,47,12,47
93,42,93,43
77,43,78,43
61,44,62,44
6,49,6,48
54,50,55,50
38,51,38,52
22,48,23,48
7,50,7,49
55,49,56,49
23,51,24,51
8,51,8,50
56,48,57,48
24,50,25,50
11,50,11,49
59,49,60,49
27,51,28,51
12,49,11,49
92,52,92,53
60,50,60,49
10,51,10,50
90,54,91,54
58,48,59,48
26,50,27,50
13,48,12,48
93,53,93,54
61,51,61,50
45,50,46,50
14,47,13,47
78,43,79,43
62,44,63,44
6,50,6,49
54,49,55,49
22,51,23,51
7,51,7,50
55,48,56,48
23,50,24,50
12,50,11,50
60,49,60,48
28,51,29,51
11,51,11,50
91,54,92,54
59,48,60,48
27,50,28,50
13,49,12,49
93,52,93,53
61,50,61,49
45,51,46,51
14,48,13,48
94,53,93,53
62,51,62,50
46,50,47,50
9,53,9,52
73,49,74,49
41,55,41,56
25,52,26,52
15,47,14,47
79,43,80,43
63,44,64,44
6,51,6,50
54,48,55,48
22,50,23,50
8,53,8,52
72,49,73,49
40,55,40,56
24,52,25,52
12,51,12,50
92,54,93,54
60,48,61,48
28,50,29,50
13,50,12,50
93,55,93,56
61,49,61,48
45,48,46,48
29,51,30,51
14,49,13,49
62,50,62,49
46,51,47,51
10,53,10,52
90,48,90,49
74,49,75,49
26,52,27,52
15,48,14,48
95,53,94,53
47,50,48,50
9,54,9,53
73,50,74,50
41,52,41,53
25,55,26,55
16,47,15,47
80,43,81,43
64,42,65,42
6,52,6,51
70,48,71,48
38,54,38,55
22,53,23,53
7,53,7,52
71,49,72,49
39,55,39,56
23,52,24,52
8,54,8,53
72,50,73,50
40,52,40,53
24,55,25,55
13,51,12,51
93,54,93,55
61,48,61,47
45,49,46,49
29,50,30,50
14,50,13,50
94,55,93,55
62,49,62,48
46,48,47,48
30,51,31,51
11,53,11,52
91,48,91,49
75,49,76,49
27,52,28,52
15,49,14,49
47,51,48,51
10,54,10,53
90,51,91,51
74,50,75,50
26,55,27,55
16,48,15,48
48,50,49,50
32,51,33,51
17,47,16,47
81,43,82,43
65,42,66,42
6,53,6,52
70,49,71,49
38,55,39,55
22,52,23,52
7,54,7,53
71,50,72,50
39,52,39,53
23,55,24,55
13,52,13,51
93,49,93,50
77,48,77,47
45,54,46,54
29,53,30,53
14,51,13,51
62,48,62,47
46,49,47,49
30,50,31,50
12,53,12,52
92,48,92,49
76,49,76,48
28,52,29,52
15,50,14,50
47,48,48,48
31,51,32,51
11,54,11,53
91,51,91,52
75,50,75,49
27,55,28,55
16,49,15,49
48,51,49,51
32,50,33,50
17,48,16,48
49,50,50,50
33,51,34,51
14,52,13,52
78,48,78,47
46,54,47,54
30,53,31,53
13,53,13,52
93,48,93,49
77,49,77,48
45,55,46,55
29,52,30,52
15,51,14,51
47,49,48,49
31,50,32,50
12,54,12,53
92,51,92,52
76,50,76,49
28,55,29,55
16,50,15,50
96,53,95,53
48,48,49,48
17,49,16,49
49,51,50,51
33,50,34,50
6,55,6,54
70,51,71,51
38,53,38,54
22,54,23,54
14,53,14,52
78,49,78,48
46,55,46,54
30,52,31,52
15,52,14,52
79,48,79,47
47,54,47,53
31,53,32,53
13,54,13,53
93,51,93,52
77,50,77,49
45,52,46,52
29,55,30,55
16,51,15,51
96,52,96,53
48,49,49,49
17,50,16,50
97,53,96,53
49,48,50,48
15,53,14,53
79,49,79,48
47,55,47,54
31,52,32,52
14,54,14,53
94,51,93,51
78,50,78,49
46,52,47,52
30,55,31,55
16,52,15,52
80,48,80,47
48,54,48,53
32,55,33,55
17,51,16,51
49,49,50,49
15,54,15,53
79,50,79,49
47,52,48,52
31,55,32,55
16,53,15,53
80,49,80,48
48,55,48,54
32,54,33,54
17,52,16,52
81,48,81,47
49,54,49,53
33,55,34,55
16,54,15,54
80,50,80,49
48,52,49,52
32,53,33,53
17,53,16,53
81,49,81,48
49,55,49,54
33,54,34,54
17,54,16,54
81,50,81,49
49,52,49,51
33,53,34,53
18,71,18,70
66,66,65,66
82,67,81,67
19,71,19,70
67,66,66,66
83,67,82,67
17,71,17,70
65,66,64,66
81,67,80,67
18,72,18,71
82,76,82,77
20,71,20,70
68,66,67,66
84,67,83,67
19,72,19,71
17,72,17,71
81,76,81,77
18,73,18,72
82,77,82,78
23,69,22,69
71,64,70,64
87,65,86,65
21,71,21,70
69,66,68,66
85,67,84,67
20,72,20,71
19,73,19,72
28,69,27,69
12,68,13,68
60,71,60,72
76,64,75,64
17,73,17,72
81,77,81,78
23,70,23,69
71,67,70,67
87,66,86,66
24,69,23,69
72,64,71,64
88,65,87,65
22,71,22,70
70,66,69,66
86,67,85,67
21,72,21,71
69,77,70,77
85,76,85,75
20,73,20,72
11,68,12,68
27,69,26,69
59,71,59,72
75,64,74,64
18,75,18,74
82,79,82,80
24,70,23,70
72,67,71,67
88,66,87,66
25,69,24,69
57,71,57,72
73,64,72,64
89,65,88,65
22,72,22,71
70,77,71,77
86,76,86,75
21,73,21,72
69,76,70,76
85,77,85,76
19,75,19,74
10,68,11,68
26,69,25,69
58,71,58,72
74,64,73,64
90,65,89,65
17,75,17,74
81,79,81,80
25,70,24,70
57,68,57,69
73,67,72,67
89,66,88,66
22,73,22,72
70,76,71,76
86,77,86,76
20,75,20,74
28,70,27,70
12,71,13,71
60,68,60,69
76,67,75,67
92,66,91,66
10,71,11,71
26,70,25,70
58,68,58,69
74,67,73,67
90,66,89,66
23,73,23,72
71,76,72,76
87,77,87,76
79,98,78,98
79,99,78,99
80,79,80,80
79,79,79,80
78,79,79,79
62,72,62,73
94,78,93,78
80,75,80,76
80,74,80,75
74,80,74,79
76,75,76,76
60,76,60,77
73,78,74,78
57,73,57,74
89,79,89,78
73,80,73,79
74,81,74,80
75,75,75,76
59,76,60,76
76,74,76,75
60,77,61,77
92,75,91,75
72,78,73,78
88,79,88,78
72,80,73,80
73,81,73,80
74,75,75,75
58,76,59,76
90,74,90,73
75,74,75,75
59,77,60,77
91,75,90,75
71,78,72,78
87,79,87,78
72,81,72,80
71,80,72,80
74,74,74,75
58,77,59,77
90,75,90,74
73,75,74,75
57,76,58,76
89,74,89,73
71,81,72,81
73,74,74,74
57,77,58,77
89,75,89,74
72,75,73,75
88,74,88,73
72,74,73,74
88,75,88,74
71,75,72,75
87,74,87,73
71,74,72,74
87,75,87,74
62,67,62,68
94,69,93,69
61,67,61,68
93,69,92,69
63,67,62,67
95,69,94,69
62,66,62,67
60,67,60,68
92,69,91,69
61,66,61,67
93,68,92,68
63,66,63,67
62,65,62,66
59,67,59,68
91,69,90,69
